0.00000e+00 0.00000e+00 -6.33257e-03 
0.00000e+00 2.50000e-02 -6.25461e-03 
0.00000e+00 5.00000e-02 -6.02264e-03 
0.00000e+00 7.50000e-02 -5.64236e-03 
0.00000e+00 1.00000e-01 -5.12316e-03 
0.00000e+00 1.25000e-01 -4.47781e-03 
0.00000e+00 1.50000e-01 -3.72219e-03 
0.00000e+00 1.75000e-01 -2.87493e-03 
0.00000e+00 2.00000e-01 -1.95687e-03 
0.00000e+00 2.25000e-01 -9.90633e-04 
0.00000e+00 2.50000e-01 -3.87758e-19 
0.00000e+00 2.75000e-01 9.90633e-04 
0.00000e+00 3.00000e-01 1.95687e-03 
0.00000e+00 3.25000e-01 2.87493e-03 
0.00000e+00 3.50000e-01 3.72219e-03 
0.00000e+00 3.75000e-01 4.47781e-03 
0.00000e+00 4.00000e-01 5.12316e-03 
0.00000e+00 4.25000e-01 5.64236e-03 
0.00000e+00 4.50000e-01 6.02264e-03 
0.00000e+00 4.75000e-01 6.25461e-03 
0.00000e+00 5.00000e-01 6.33257e-03 
0.00000e+00 5.25000e-01 6.25461e-03 
0.00000e+00 5.50000e-01 6.02264e-03 
0.00000e+00 5.75000e-01 5.64236e-03 
0.00000e+00 6.00000e-01 5.12316e-03 
0.00000e+00 6.25000e-01 4.47781e-03 
0.00000e+00 6.50000e-01 3.72219e-03 
0.00000e+00 6.75000e-01 2.87493e-03 
0.00000e+00 7.00000e-01 1.95687e-03 
0.00000e+00 7.25000e-01 9.90633e-04 
0.00000e+00 7.50000e-01 1.16327e-18 
0.00000e+00 7.75000e-01 -9.90633e-04 
0.00000e+00 8.00000e-01 -1.95687e-03 
0.00000e+00 8.25000e-01 -2.87493e-03 
0.00000e+00 8.50000e-01 -3.72219e-03 
0.00000e+00 8.75000e-01 -4.47781e-03 
0.00000e+00 9.00000e-01 -5.12316e-03 
0.00000e+00 9.25000e-01 -5.64236e-03 
0.00000e+00 9.50000e-01 -6.02264e-03 
0.00000e+00 9.75000e-01 -6.25461e-03 
0.00000e+00 1.00000e+00 -6.33257e-03 

2.50000e-02 0.00000e+00 -6.25461e-03 
2.50000e-02 2.50000e-02 -6.17820e-03 
2.50000e-02 5.00000e-02 -5.94959e-03 
2.50000e-02 7.50000e-02 -5.57406e-03 
2.50000e-02 1.00000e-01 -5.06132e-03 
2.50000e-02 1.25000e-01 -4.42387e-03 
2.50000e-02 1.50000e-01 -3.67744e-03 
2.50000e-02 1.75000e-01 -2.84044e-03 
2.50000e-02 2.00000e-01 -1.93348e-03 
2.50000e-02 2.25000e-01 -9.78905e-04 
2.50000e-02 2.50000e-01 -2.19442e-07 
2.50000e-02 2.75000e-01 9.78473e-04 
2.50000e-02 3.00000e-01 1.93307e-03 
2.50000e-02 3.25000e-01 2.84007e-03 
2.50000e-02 3.50000e-01 3.67713e-03 
2.50000e-02 3.75000e-01 4.42364e-03 
2.50000e-02 4.00000e-01 5.06123e-03 
2.50000e-02 4.25000e-01 5.57418e-03 
2.50000e-02 4.50000e-01 5.94987e-03 
2.50000e-02 4.75000e-01 6.17906e-03 
2.50000e-02 5.00000e-01 6.25608e-03 
2.50000e-02 5.25000e-01 6.17906e-03 
2.50000e-02 5.50000e-01 5.94987e-03 
2.50000e-02 5.75000e-01 5.57418e-03 
2.50000e-02 6.00000e-01 5.06123e-03 
2.50000e-02 6.25000e-01 4.42364e-03 
2.50000e-02 6.50000e-01 3.67713e-03 
2.50000e-02 6.75000e-01 2.84007e-03 
2.50000e-02 7.00000e-01 1.93307e-03 
2.50000e-02 7.25000e-01 9.78473e-04 
2.50000e-02 7.50000e-01 -2.19442e-07 
2.50000e-02 7.75000e-01 -9.78905e-04 
2.50000e-02 8.00000e-01 -1.93348e-03 
2.50000e-02 8.25000e-01 -2.84044e-03 
2.50000e-02 8.50000e-01 -3.67744e-03 
2.50000e-02 8.75000e-01 -4.42387e-03 
2.50000e-02 9.00000e-01 -5.06132e-03 
2.50000e-02 9.25000e-01 -5.57406e-03 
